"idplot" "st0" "st1" "yr0" "yr1" "lat" "lon" "annual_pp" "annual_mean_temp" "moose" "deer"
"3286" 7109503002 "M" "M" 1997 2006 -74.955063 46.81535 1150.5 3.01 1.7 2.22
"3287" 7109503002 "M" "M" 2006 1978 -74.955062 46.815349 1099.5 2.775 1.7 2.22
"3288" 7109503101 "M" "M" 1971 1978 -75.132553 46.866058 963 1.36 0.98 0
"3289" 7109503101 "M" "M" 1978 1989 -75.132553 46.866058 986.5 0.83 0.98 0
"3290" 7109503102 "M" "M" 1989 1978 -75.135773 46.862827 969.5 1.065 0.98 0
"3291" 7109503201 "R" "R" 1978 1971 -74.949803 46.883429 967 1.335 1.7 2.22
"3292" 7109503202 "M" "M" 1997 1971 -74.944612 46.882145 1013 1.645 1.7 2.22
"3293" 7109503202 "M" "M" 1971 1978 -74.944612 46.882145 962 1.41 1.7 2.22
"3294" 7109503202 "M" "T" 1978 2006 -74.944612 46.882145 1097.5 2.69 1.7 2.22
"3295" 7109503301 "R" "B" 1997 1971 -75.132325 46.883882 982 2.105 0.98 0
"3296" 7109503301 "B" "B" 1971 2006 -75.132325 46.883882 1113 3.64 0.98 0
"3297" 7109503302 "T" "T" 1989 1978 -75.126721 46.882879 958.5 1.18 0.98 0
"3298" 7109503302 "T" "T" 1978 1971 -75.126721 46.882879 936.5 1.72 0.98 0
"3299" 7109503401 "R" "M" 1997 2006 -75.031488 46.899222 1133.5 3.085 1.7 2.22
"3300" 7109503402 "T" "T" 1997 2006 -75.028121 46.902491 1120.5 3.24 1.7 2.22
"3301" 7109503501 "T" "T" 1997 1989 -74.999223 46.949969 1068 0.58 1.7 2.22
"3302" 7109503501 "T" "T" 1989 1978 -74.999223 46.949969 1012.5 0.34 1.7 2.22
"3303" 7109503501 "T" "T" 1978 2006 -74.999223 46.949969 1128.5 2.165 1.7 2.22
"3304" 7109503501 "T" "T" 2006 1971 -74.999223 46.949969 1184.5 2.64 1.7 2.22
"3305" 7109503502 "M" "M" 2006 1978 -74.998718 46.946017 1128.5 2.165 1.7 2.22
"3306" 7109503502 "M" "M" 1978 1971 -74.998716 46.946015 993 0.88 1.7 2.22
"3307" 7109503502 "M" "M" 1971 1997 -74.998716 46.946015 1048.5 1.12 1.7 2.22
"3308" 7109503502 "M" "M" 1997 1989 -74.998716 46.946015 1068 0.585 1.7 2.22
"3309" 7109503601 "T" "T" 1997 1971 -75.232196 46.949828 987 1.96 0.98 0
"3310" 7109503601 "T" "T" 1971 1978 -75.232196 46.949828 927.5 1.72 0.98 0
"3311" 7109503602 "B" "B" 1997 1978 -75.228767 46.95266 946 1.175 0.98 0
"3312" 7109503602 "B" "B" 1978 1971 -75.228767 46.95266 947 1.425 0.98 0
"3313" 7109503701 "M" "T" 1997 2006 -75.333042 46.966711 1108 3.25 0.98 0
"3314" 7109503701 "T" "M" 2006 1971 -75.333042 46.966711 1107.5 3.515 0.98 0
"3315" 7109503702 "M" "M" 2006 1971 -75.338396 46.965857 1112.5 3.445 0.98 0
"3316" 7109503801 "B" "R" 1971 1978 -75.066734 46.983342 952 1.38 1.7 2.22
"3317" 7109503802 "M" "T" 1997 2006 -75.066872 46.979477 1136.5 2.94 1.7 2.22
"3318" 7109503802 "T" "M" 2006 1978 -75.066872 46.979477 1080.5 2.695 1.7 2.22
"3319" 7109503802 "M" "M" 1978 1971 -75.066872 46.979477 952 1.39 1.7 2.22
"3320" 7109503901 "R" "B" 1997 1971 -75.033647 46.999964 1027.5 1.345 1.7 2.22
"3321" 7109503901 "B" "R" 1971 1978 -75.033647 46.999964 971 1.1 1.7 2.22
"3322" 7109503902 "M" "M" 1997 1971 -75.030037 46.997021 1044.5 1.12 1.7 2.22
"3323" 7109503902 "M" "M" 1971 2006 -75.030037 46.997021 1177 2.655 1.7 2.22
"3324" 7109503902 "M" "M" 2006 1978 -75.030033 46.997021 1120.5 2.175 1.7 2.22
"3325" 7109504001 "B" "B" 1971 1978 -75.165785 47.017027 967 1.095 1.7 2.22
"3326" 7109504002 "M" "M" 1997 1978 -75.17162 47.017805 964 0.885 1.7 2.22
"3327" 7109504002 "M" "M" 1978 2006 -75.17162 47.017805 1090.5 2.44 1.7 2.22
"3328" 7109504002 "M" "M" 2006 1971 -75.17162 47.017805 1151 2.935 1.7 2.22
"3329" 7109504101 "M" "M" 1989 1997 -75.183243 47.016959 1024 1.07 1.7 2.22
"3330" 7109504101 "M" "M" 1997 2006 -75.183243 47.016959 1130 2.945 1.7 2.22
"3331" 7109504101 "M" "M" 2006 1978 -75.183242 47.016959 1070 2.7 1.7 2.22
"3332" 7109504102 "T" "T" 1997 1978 -75.179421 47.014127 939.5 1.225 1.7 2.22
"3333" 7109504201 "B" "B" 1971 1978 -75.11627 47.067085 921 1.695 1.7 2.22
"3334" 7109504201 "B" "B" 1978 2006 -75.11627 47.067085 1044.5 3.01 1.7 2.22
"3335" 7109504201 "B" "B" 2006 1987 -75.116269 47.067087 1092 4.095 1.7 2.22
"3336" 7109504201 "B" "B" 1987 1997 -75.11627 47.067085 968 2.545 1.7 2.22
"3337" 7109504202 "B" "B" 1978 2006 -75.122161 47.068053 1046 2.98 1.7 2.22
"3338" 7109504202 "B" "B" 2006 1987 -75.122156 47.068049 1094 4.07 1.7 2.22
"3339" 7109504202 "B" "B" 1987 1997 -75.122161 47.068053 970 2.52 1.7 2.22
"3340" 7109504301 "B" "B" 1978 1971 -75.150281 47.133438 953.5 1.14 0 0
"3341" 7109504302 "B" "B" 1978 1971 -75.153485 47.129973 941.5 1.315 0 0
"3342" 7109504401 "B" "R" 1987 1978 -75.249748 47.200392 928 1.775 0 0
"3343" 7109504402 "B" "B" 1987 1978 -75.249276 47.204196 928 1.77 0 0
"3344" 7109504501 "R" "R" 1987 1978 -75.249412 47.249761 927 1.725 0 0
"3345" 7109504501 "R" "R" 1978 1971 -75.249412 47.249761 943.5 1.12 0 0
"3346" 7109504502 "R" "R" 1987 1978 -75.246026 47.253035 929.5 1.685 0 0
"3347" 7109504502 "R" "R" 1978 1971 -75.246026 47.253035 946 1.085 0 0
"3348" 7109600101 "B" "B" 1978 1971 -76.302805 45.839253 894 3.825 2.4 2.57
"3349" 7109600102 "M" "M" 1971 1994 -76.30961 45.836979 946.5 4.005 2.4 2.57
"3350" 7109600102 "M" "M" 1994 2003 -76.30961 45.836979 998.5 4.03 2.4 2.57
"3351" 7109600102 "M" "M" 2003 1978 -76.31006 45.83707 947 3.83 2.4 2.57
"3352" 7109600201 "M" "M" 1978 2003 -76.269795 45.871044 949.5 3.835 2.4 2.57
"3353" 7109600201 "M" "M" 2003 1994 -76.269848 45.870846 1001 4.04 2.4 2.57
"3354" 7109600202 "T" "T" 1971 1978 -76.27725 45.871958 896.5 3.77 2.4 2.57
"3355" 7109600202 "T" "M" 1978 2003 -76.27725 45.871958 951.5 3.785 2.4 2.57
"3356" 7109600202 "M" "M" 2003 1994 -76.277197 45.872156 1003 3.995 2.4 2.57
"3357" 7109600301 "T" "T" 1989 2003 -75.851597 45.891253 1082 3.33 2.4 2.57
"3358" 7109600301 "T" "T" 2003 1978 -75.851593 45.891256 1016 3.34 2.4 2.57
"3359" 7109600301 "T" "T" 1978 1971 -75.851597 45.891253 955 3.345 2.4 2.57
"3360" 7109600302 "T" "T" 1989 2003 -75.84797 45.894149 1062 3.625 2.4 2.57
"3361" 7109600302 "T" "T" 2003 1978 -75.847964 45.89415 997.5 3.64 2.4 2.57
"3362" 7109600302 "T" "T" 1978 1971 -75.84797 45.894149 936 3.655 2.4 2.57
"3363" 7109600401 "B" "T" 2003 1971 -76.428745 45.880368 1016.5 4.145 2.4 3.12
"3364" 7109600402 "R" "R" 1978 1994 -76.426754 45.885271 854 3.55 2.4 3.12
"3365" 7109600501 "B" "B" 1971 1978 -76.53874 45.879575 870 3.54 2.4 2.57
"3366" 7109600502 "M" "T" 2003 1978 -76.543476 45.876144 938.5 3.52 2.4 2.57
"3367" 7109600502 "T" "T" 1978 1971 -76.543386 45.876118 874 3.46 2.4 2.57
"3368" 7109600601 "M" "M" 1994 2003 -76.318409 45.95338 1012.5 3.785 2.4 3.12
"3369" 7109600601 "M" "M" 2003 1978 -76.318023 45.953298 958 3.545 2.4 3.12
"3370" 7109600601 "M" "M" 1978 1971 -76.318409 45.95338 893.5 3.525 2.4 3.12
"3371" 7109600701 "T" "T" 1971 1978 -76.367381 45.962454 879.5 3.64 2.4 3.12
"3372" 7109600701 "T" "M" 1978 2003 -76.367381 45.962454 945 3.66 2.4 3.12
"3373" 7109600701 "M" "M" 2003 1994 -76.367201 45.962373 999.5 3.9 2.4 3.12
"3374" 7109600702 "T" "T" 1971 1978 -76.373636 45.963739 878.5 3.64 2.4 3.12
"3375" 7109600702 "T" "T" 1978 2003 -76.373636 45.963739 944 3.66 2.4 3.12
"3376" 7109600702 "T" "T" 2003 1994 -76.373249 45.963675 999 3.9 2.4 3.12
"3377" 7109600801 "T" "T" 1971 1978 -76.397911 45.995246 877 3.52 2.4 3.12
"3378" 7109600901 "M" "M" 1978 2003 -76.51991 46.002841 943.5 3.365 2.4 3.12
"3379" 7109600901 "M" "M" 2003 1994 -76.520258 46.002794 1001.5 3.64 2.4 3.12
"3380" 7109600902 "M" "T" 1994 1978 -76.524391 45.99859 860.5 3.21 2.4 2.57
"3381" 7109600902 "T" "M" 1978 2003 -76.524391 45.99859 939 3.43 2.4 2.57
"3382" 7109600902 "M" "T" 2003 1971 -76.52413 45.999266 1001 3.88 2.4 2.57
"3383" 7109601001 "T" "T" 1994 1978 -76.491076 46.016211 870 3.085 2.4 3.12
"3384" 7109601001 "T" "T" 1978 2003 -76.491076 46.016211 949 3.305 2.4 3.12
"3385" 7109601002 "B" "M" 1971 1994 -76.487498 46.019764 944.5 3.37 2.4 3.12
"3386" 7109601002 "M" "M" 1994 1978 -76.487498 46.019764 881.5 2.91 2.4 3.12
"3387" 7109601002 "M" "M" 1978 2003 -76.487498 46.019764 960 3.12 2.4 3.12
"3388" 7109601101 "T" "T" 1971 1992 -75.898756 46.046681 1014 3.625 2.4 3.12
"3389" 7109601101 "T" "T" 1992 2003 -75.898756 46.046681 1093 3.605 2.4 3.12
"3390" 7109601101 "T" "T" 2003 1978 -75.898762 46.046679 988.5 3.59 2.4 3.12
"3391" 7109601102 "T" "T" 1992 1971 -75.905028 46.045989 1003.5 3.78 2.4 3.12
"3392" 7109601102 "T" "T" 1971 2003 -75.905028 46.045989 1041.5 4.21 2.4 3.12
"3393" 7109601102 "T" "M" 2003 1978 -75.905024 46.045992 979.5 3.735 2.4 3.12
"3394" 7109601201 "T" "T" 1989 2003 -76.305565 46.045927 1042 3.345 2.4 3.12
"3395" 7109601201 "T" "T" 2003 1978 -76.30556 46.045926 963.5 3.38 2.4 3.12
"3396" 7109601201 "T" "T" 1978 1971 -76.305565 46.045927 888.5 3.37 2.4 3.12
"3397" 7109601202 "T" "M" 1978 2003 -76.300705 46.047358 964 3.375 2.4 3.12
"3398" 7109601202 "M" "T" 2003 1971 -76.300709 46.047358 1031 3.85 2.4 3.12
"3399" 7109601202 "T" "M" 1971 1989 -76.300705 46.047358 967.5 3.335 2.4 3.12
"3400" 7109601301 "T" "T" 1989 1971 -76.504753 46.067083 954 3.04 2.4 3.12
"3401" 7109601301 "T" "T" 1971 2003 -76.504753 46.067083 1014.5 3.59 2.4 3.12
"3402" 7109601301 "T" "T" 2003 1978 -76.504757 46.067083 955.5 3.115 2.4 3.12
"3403" 7109601302 "T" "T" 1989 1971 -76.497353 46.065365 948.5 3.15 2.4 3.12
"3404" 7109601302 "T" "T" 1971 1978 -76.497353 46.065365 870.5 3.185 2.4 3.12
"3405" 7109601401 "M" "M" 1971 1992 -76.554122 46.077121 966.5 3.33 2.4 2.57
"3406" 7109601401 "M" "M" 1992 2003 -76.554122 46.077121 1048 3.365 2.4 2.57
"3407" 7109601401 "M" "M" 2003 1978 -76.554119 46.077121 934.5 3.365 2.4 2.57
"3408" 7109601402 "M" "M" 2003 1992 -76.55529 46.071155 1042.5 3.455 2.4 2.57
"3409" 7109601501 "M" "M" 1978 2003 -76.303818 46.097587 984 2.94 2.4 3.12
"3410" 7109601501 "M" "M" 2003 1992 -76.303813 46.097587 1099 2.96 2.4 3.12
"3411" 7109601501 "M" "M" 1992 1971 -76.303818 46.097587 1020 2.94 2.4 3.12
"3412" 7109601502 "T" "T" 1971 1992 -76.307236 46.093733 1020 2.945 2.4 3.12
"3413" 7109601502 "T" "T" 1992 1978 -76.307236 46.093733 954.5 2.46 2.4 3.12
"3414" 7109601601 "M" "M" 1978 1992 -76.490965 46.151774 935 2.485 2.4 3.12
"3415" 7109601601 "M" "B" 1992 1971 -76.490965 46.151774 990 2.99 2.4 3.12
"3416" 7109601602 "M" "M" 1978 1971 -76.496735 46.152669 867.5 3.015 2.4 3.12
"3417" 7109601602 "M" "M" 1971 1992 -76.496735 46.152669 986.5 3.04 2.4 3.12
"3418" 7109601701 "M" "M" 2003 1978 -76.16379 46.181657 975 3.16 2.4 3.12
"3419" 7109601701 "M" "M" 1978 1992 -76.163793 46.181661 947 2.68 2.4 3.12
"3420" 7109601701 "M" "M" 1992 1971 -76.163793 46.181661 1009.5 3.2 2.4 3.12
"3421" 7109601702 "T" "M" 1978 2003 -76.166791 46.184573 981 3.035 2.4 3.12
"3422" 7109601702 "M" "M" 2003 1992 -76.16679 46.184572 1101.5 3.07 2.4 3.12
"3423" 7109601702 "M" "T" 1992 1971 -76.166791 46.184573 1016.5 3.075 2.4 3.12
"3424" 7109601801 "M" "B" 1992 1971 -76.103362 46.20201 1000.5 3.37 2.4 3.12
"3425" 7109601801 "B" "M" 1971 2003 -76.103362 46.20201 1029 3.84 2.4 3.12
"3426" 7109601801 "M" "B" 2003 1978 -76.10336 46.202013 968 3.315 2.4 3.12
"3427" 7109601802 "M" "M" 1978 2003 -76.099314 46.206299 986.5 2.985 2.4 3.12
"3428" 7109601802 "M" "M" 2003 1971 -76.099314 46.206299 1050 3.51 2.4 3.12
"3429" 7109601802 "M" "M" 1971 1992 -76.099314 46.206299 1022.5 3.035 2.4 3.12
"3430" 7109601901 "B" "B" 1978 1971 -76.225736 46.223913 872 3.23 2.4 3.12
"3431" 7109601902 "M" "M" 1971 1992 -76.21902 46.225314 990 3.355 2.4 3.12
"3432" 7109601902 "M" "M" 1992 2003 -76.21902 46.225314 1078 3.34 2.4 3.12
"3433" 7109601902 "M" "M" 2003 1978 -76.21902 46.225314 954.5 3.305 2.4 3.12
"3434" 7109602001 "B" "B" 1971 1992 -76.334868 46.224045 983 3.29 2.4 3.12
"3435" 7109602001 "B" "B" 1992 1978 -76.334868 46.224045 926 2.76 2.4 3.12
"3436" 7109602001 "B" "B" 1978 2003 -76.334868 46.224045 947 3.26 2.4 3.12
"3437" 7109602002 "M" "R" 1978 2003 -76.338065 46.220758 947 3.265 2.4 3.12
"3438" 7109602002 "R" "M" 2003 1992 -76.338065 46.220758 1070.5 3.295 2.4 3.12
"3439" 7109602101 "M" "M" 1992 1978 -76.210071 46.233874 933.5 2.77 2.4 3.12
"3440" 7109602101 "M" "M" 1978 2003 -76.210071 46.233874 957 3.25 2.4 3.12
"3441" 7109602201 "M" "M" 1978 2003 -76.288172 46.244737 963 3.015 2.4 3.12
"3442" 7109602201 "M" "M" 2003 1989 -76.288172 46.244737 1059 2.98 2.4 3.12
"3443" 7109602202 "M" "M" 1978 2003 -76.288181 46.240128 964 2.995 2.4 3.12
"3444" 7109602202 "M" "M" 2003 1989 -76.288181 46.240128 1060 2.965 2.4 3.12
"3445" 7109602301 "T" "T" 1978 2006 -75.729843 46.263424 1059.5 3.82 2.4 3.12
"3446" 7109602301 "T" "T" 2006 1971 -75.729845 46.263421 1123 4.34 2.4 3.12
"3447" 7109602301 "T" "T" 1971 1997 -75.729843 46.263424 961.5 2.92 2.4 3.12
"3448" 7109602302 "T" "T" 1978 2006 -75.73275 46.266541 1059.5 3.82 2.4 3.12
"3449" 7109602302 "T" "T" 2006 1971 -75.732746 46.266545 1122.5 4.34 2.4 3.12
"3450" 7109602302 "T" "T" 1971 1997 -75.73275 46.266541 961 2.92 2.4 3.12
"3451" 7109602401 "M" "M" 1978 2003 -76.149667 46.286275 964.5 3.055 2.4 3.12
"3452" 7109602401 "M" "M" 2003 1971 -76.149666 46.286271 1026 3.605 2.4 3.12
"3453" 7109602402 "B" "R" 1971 2003 -76.156182 46.284904 1022 3.65 2.4 3.12
"3454" 7109602402 "R" "B" 2003 1978 -76.156177 46.284905 961.5 3.1 2.4 3.12
"3455" 7109602501 "R" "B" 1978 1992 -76.537991 46.274937 931.5 2.375 2.4 3.12
"3456" 7109602501 "B" "R" 1992 1971 -76.537991 46.274937 980 2.91 2.4 3.12
"3457" 7109602502 "M" "M" 1992 1971 -76.543158 46.270614 981.5 2.88 2.4 3.12
"3458" 7109602502 "M" "M" 1971 2003 -76.543158 46.270614 995.5 3.405 2.4 3.12
"3459" 7109602502 "M" "M" 2003 1978 -76.542646 46.271055 947 2.87 2.4 3.12
"3460" 7109602601 "B" "B" 2003 1978 -76.429349 46.306796 934.5 3.145 2.4 3.12
"3461" 7109602601 "B" "B" 1978 1992 -76.429346 46.306799 920.5 2.635 2.4 3.12
"3462" 7109602601 "B" "B" 1992 1971 -76.429346 46.306799 972.5 3.18 2.4 3.12
"3463" 7109602602 "R" "M" 2003 1978 -76.428655 46.311321 933.5 3.145 2.4 3.12
"3464" 7109602602 "M" "R" 1978 1992 -76.42866 46.311318 920 2.64 2.4 3.12
"3465" 7109602602 "R" "M" 1992 1971 -76.42866 46.311318 972 3.19 2.4 3.12
"3466" 7109602701 "B" "B" 1971 1978 -76.444172 46.29593 855.5 2.94 2.4 3.12
"3467" 7109602702 "B" "B" 1978 1971 -76.44944 46.297533 855 2.94 2.4 3.12
"3468" 7109602801 "M" "M" 1971 1978 -76.179533 46.317563 893 2.65 2.4 3.12
"3469" 7109602801 "M" "M" 1978 1989 -76.179533 46.317563 935 2.07 2.4 3.12
"3470" 7109602802 "T" "T" 1971 1978 -76.184848 46.320877 890 2.68 2.4 3.12
"3471" 7109602802 "T" "T" 1978 1989 -76.184848 46.320877 932.5 2.1 2.4 3.12
"3472" 7109602901 "M" "M" 1992 1978 -76.413302 46.317769 924.5 2.57 2.4 3.12
"3473" 7109602901 "M" "M" 1978 2003 -76.413302 46.317769 938 3.075 2.4 3.12
"3474" 7109602902 "M" "T" 1978 2003 -76.413447 46.313059 935 3.15 2.4 3.12
"3475" 7109602902 "T" "T" 2003 1992 -76.413448 46.313056 1065 3.195 2.4 3.12
"3476" 7109603001 "R" "R" 1971 1978 -75.808695 46.339962 876 3.23 2.4 3.12
"3477" 7109603101 "M" "M" 1978 1971 -76.195524 46.338025 855.5 3.17 2.4 3.12
"3478" 7109603102 "B" "B" 2003 1978 -76.201262 46.336999 936 3.315 2.4 3.12
"3479" 7109603102 "B" "B" 1978 1992 -76.201262 46.336999 920.5 2.83 2.4 3.12
"3480" 7109603102 "B" "B" 1992 1971 -76.201262 46.336999 979 3.385 2.4 3.12
"3481" 7109603201 "M" "M" 1992 1971 -76.383438 46.338067 976 3.17 2.4 3.12
"3482" 7109603201 "M" "M" 1971 1978 -76.383438 46.338067 843.5 3.12 2.4 3.12
"3483" 7109603202 "M" "M" 1971 1978 -76.376474 46.339837 847.5 3.055 2.4 3.12
"3484" 7109603301 "T" "T" 1978 1992 -76.483859 46.336891 948 2.08 2.4 3.12
"3485" 7109603301 "T" "T" 1992 1971 -76.483859 46.336891 999.5 2.625 2.4 3.12
"3486" 7109603302 "T" "T" 1992 1971 -76.491037 46.338217 999 2.625 2.4 3.12
"3487" 7109603302 "T" "T" 1971 1978 -76.491037 46.338217 867.5 2.565 2.4 3.12
"3488" 7109603401 "M" "M" 1978 2003 -76.522242 46.338713 941 2.855 2.4 3.12
"3489" 7109603401 "M" "T" 2003 1992 -76.522057 46.338404 1071.5 2.91 2.4 3.12
"3490" 7109603401 "T" "M" 1992 1971 -76.522242 46.338713 979 2.885 2.4 3.12
"3491" 7109603402 "B" "B" 1992 1971 -76.522658 46.33335 979 2.89 2.4 3.12
"3492" 7109603402 "B" "B" 1971 1978 -76.522658 46.33335 848.5 2.835 2.4 3.12
"3493" 7109603402 "B" "B" 1978 2003 -76.522658 46.33335 941 2.865 2.4 3.12
"3494" 7109603501 "M" "R" 1978 1989 -75.773544 46.370217 931.5 2.425 2.4 3.12
"3495" 7109603502 "R" "T" 1989 1978 -75.770458 46.367272 932 2.425 2.4 3.12
"3496" 7109603502 "T" "R" 1978 2003 -75.770458 46.367272 974.5 2.995 2.4 3.12
"3497" 7109603701 "M" "M" 2003 1978 -76.19712 46.381524 949 2.975 2.4 3.12
"3498" 7109603701 "M" "M" 1978 1971 -76.197121 46.381527 858.5 2.985 2.4 3.12
"3499" 7109603701 "M" "M" 1971 1989 -76.197121 46.381527 965 2.95 2.4 3.12
"3500" 7109603702 "T" "M" 1989 1971 -76.196626 46.375459 965.5 2.96 2.4 3.12
"3501" 7109603702 "M" "M" 1971 1978 -76.196626 46.375459 859.5 2.995 2.4 3.12
"3502" 7109603702 "M" "T" 1978 2003 -76.196626 46.375459 949.5 2.985 2.4 3.12
"3503" 7109603801 "M" "M" 1989 1971 -76.450376 46.380183 951.5 2.785 2.4 3.12
"3504" 7109603801 "M" "M" 1971 1978 -76.450376 46.380183 850 2.815 2.4 3.12
"3505" 7109603802 "M" "M" 1989 1971 -76.444688 46.379513 944.5 2.905 2.4 3.12
"3506" 7109603802 "M" "M" 1971 1978 -76.444688 46.379513 843 2.935 2.4 3.12
"3507" 7109603901 "T" "T" 1971 1978 -76.492538 46.379447 867.5 2.47 2.4 3.12
"3508" 7109603901 "T" "T" 1978 1989 -76.492538 46.379447 919 1.895 2.4 3.12
"3509" 7109603902 "T" "T" 1971 1978 -76.496736 46.383478 868 2.46 2.4 3.12
"3510" 7109603902 "T" "T" 1978 1989 -76.496736 46.383478 919.5 1.88 2.4 3.12
"3511" 7109604001 "B" "B" 2003 1992 -75.819332 46.401295 1103.5 3.005 2.4 3.12
"3512" 7109604002 "B" "B" 1978 2003 -75.819052 46.404944 970 2.905 2.4 3.12
"3513" 7109604002 "B" "R" 2003 1992 -75.819052 46.404944 1103.5 3 2.4 3.12
"3514" 7109604102 "B" "B" 1971 1978 -76.29614 46.413098 879.5 2.45 2.4 3.12
"3515" 7109604201 "M" "M" 1992 1971 -76.33535 46.421388 996 2.83 2.4 3.12
"3516" 7109604201 "M" "M" 1971 1978 -76.33535 46.421388 855.5 2.76 2.4 3.12
"3517" 7109604201 "M" "M" 1978 2003 -76.33535 46.421388 946.5 2.775 2.4 3.12
"3518" 7109604202 "M" "M" 1992 1971 -76.335424 46.416976 996 2.835 2.4 3.12
"3519" 7109604202 "M" "M" 1971 1978 -76.335424 46.416976 856.5 2.77 2.4 3.12
"3520" 7109604202 "M" "M" 1978 2003 -76.335424 46.416976 947 2.78 2.4 3.12
"3521" 7109604301 "T" "T" 1989 1978 -76.523962 46.421418 919.5 1.805 2.4 3.12
"3522" 7109604302 "T" "T" 1978 1989 -76.52378 46.426479 926 1.71 2.4 3.12
"3523" 7109604401 "B" "B" 1971 1992 -76.257116 46.46427 989 3 2.4 3.12
"3524" 7109604402 "M" "M" 1992 1971 -76.249477 46.465813 991 2.985 2.4 3.12
"3525" 7109604402 "M" "M" 1971 2003 -76.249477 46.465813 996 3.48 2.4 3.12
"3526" 7109604402 "M" "M" 2003 1978 -76.249476 46.465809 935.5 2.91 2.4 3.12
"3527" 7109604601 "M" "M" 1978 2003 -76.27464 46.505647 949 2.565 2.4 3.12
"3528" 7109604601 "M" "M" 2003 1971 -76.274636 46.505645 1011 3.13 2.4 3.12
"3529" 7109604601 "M" "M" 1971 1989 -76.27464 46.505647 974 2.5 2.4 3.12
"3530" 7109604602 "M" "M" 1989 1971 -76.270835 46.508893 971 2.55 2.4 3.12
"3531" 7109604602 "M" "M" 1971 1978 -76.270835 46.508893 857 2.595 2.4 3.12
"3532" 7109604602 "M" "M" 1978 2003 -76.270835 46.508893 946 2.615 2.4 3.12
"3533" 7109604701 "B" "B" 2003 1971 -76.382721 46.516495 1002.5 3.09 2.4 3.12
"3534" 7109604702 "T" "R" 1989 1971 -76.378071 46.512322 967.5 2.465 2.4 3.12
"3535" 7109604702 "R" "M" 1971 2003 -76.378071 46.512322 1003 3.095 2.4 3.12
"3536" 7109604801 "M" "M" 1978 2003 -76.709739 46.515624 932 2.525 2.4 3.12
"3537" 7109604801 "M" "M" 2003 1994 -76.709506 46.515617 1013.5 2.93 2.4 3.12
"3538" 7109604801 "M" "M" 1994 1971 -76.709739 46.515624 918 2.88 2.4 3.12
"3539" 7109604802 "B" "B" 1994 2003 -76.714969 46.516508 1013 2.93 2.4 3.12
"3540" 7109604802 "B" "R" 2003 1978 -76.714735 46.516372 931.5 2.525 2.4 3.12
"3541" 7109604802 "R" "R" 1978 1971 -76.714969 46.516508 836 2.475 2.4 3.12
"3542" 7109604901 "M" "R" 2003 1978 -76.11674 46.537173 969 2.285 2.4 3.12
"3543" 7109604901 "R" "R" 1978 1971 -76.116746 46.537176 882.5 2.255 2.4 3.12
"3544" 7109604901 "R" "M" 1971 1992 -76.116746 46.537176 1034.5 2.36 2.4 3.12
"3545" 7109604902 "B" "B" 1971 1978 -76.112681 46.540766 878 2.315 2.4 3.12
"3546" 7109605001 "R" "B" 2003 1978 -76.271892 46.526207 928.5 2.84 2.4 3.12
"3547" 7109605001 "B" "B" 1978 1992 -76.271893 46.52621 927.5 2.345 2.4 3.12
"3548" 7109605001 "B" "B" 1992 1971 -76.271893 46.52621 988.5 2.915 2.4 3.12
"3549" 7109605002 "M" "R" 1971 2003 -76.268728 46.529201 989.5 3.41 2.4 3.12
"3550" 7109605002 "R" "R" 2003 1978 -76.268725 46.529205 928.5 2.84 2.4 3.12
"3551" 7109605101 "R" "M" 1978 2003 -76.47742 46.536366 931.5 2.64 2.4 3.12
"3552" 7109605101 "M" "T" 2003 1992 -76.47742 46.536364 1074 2.72 2.4 3.12
"3553" 7109605102 "M" "M" 1992 1971 -76.482381 46.539362 982.5 2.68 2.4 3.12
"3554" 7109605102 "M" "M" 1971 1978 -76.482381 46.539362 840 2.605 2.4 3.12
"3555" 7109605102 "M" "M" 1978 2003 -76.482381 46.539362 931 2.635 2.4 3.12
"3556" 7109605201 "B" "B" 1971 1992 -75.756829 46.566857 1019.5 2.71 2.4 3.12
"3557" 7109605201 "B" "B" 1992 1978 -75.756829 46.566857 949.5 2.18 2.4 3.12
"3558" 7109605201 "B" "B" 1978 2003 -75.756829 46.566857 960 2.64 2.4 3.12
"3559" 7109605202 "M" "R" 1971 1992 -75.756895 46.571595 1019 2.705 2.4 3.12
"3560" 7109605202 "R" "M" 1992 1978 -75.756895 46.571595 949 2.17 2.4 3.12
"3561" 7109605301 "M" "M" 2003 1978 -76.180434 46.558376 950.5 2.47 2.4 3.12
"3562" 7109605301 "M" "M" 1978 1971 -76.18044 46.558378 863 2.445 2.4 3.12
"3563" 7109605301 "M" "M" 1971 1992 -76.18044 46.558378 1017 2.545 2.4 3.12
"3564" 7109605302 "M" "M" 1978 2003 -76.184388 46.562365 946.5 2.52 2.4 3.12
"3565" 7109605302 "M" "M" 2003 1992 -76.184389 46.562364 1101.5 2.615 2.4 3.12
"3566" 7109605302 "M" "M" 1992 1971 -76.184388 46.562365 1014 2.59 2.4 3.12
"3567" 7109605401 "T" "M" 1978 1995 -75.66095 46.58696 883 2.595 0.98 0
"3568" 7109605401 "M" "M" 1995 1971 -75.66095 46.58696 952 3.115 0.98 0
"3569" 7109605401 "M" "T" 1971 1989 -75.66095 46.58696 1006 2.36 0.98 0
